"user.id";"remote.user.id.if.known";"week";"count"
22;19;65;169
22;19;66;240
22;19;67;455
22;19;68;21
22;20;40;4
22;20;41;5
22;20;42;28
22;20;43;17
22;20;44;19
22;20;49;1
22;20;50;10
22;20;51;2
22;20;56;2
22;20;57;13
22;20;59;1
22;20;60;4
22;20;62;1
22;20;63;2
22;20;64;17
22;20;67;4
22;20;68;5
22;20;69;20
22;20;71;38
22;20;72;4
22;20;76;1
22;21;41;1
22;21;43;2
22;21;44;4
22;21;45;1
22;21;50;3
22;21;56;1
22;21;59;1
22;21;60;2
22;21;64;8
22;21;67;1
22;21;68;2
22;21;70;1
22;21;71;3
22;23;40;1
22;23;41;1
22;23;42;15
22;23;43;7
22;23;44;3
22;23;47;5
22;23;49;17
22;23;50;2
22;23;55;3
22;23;57;20
22;23;58;2
22;23;59;28
22;23;61;6
22;23;62;5
22;23;63;25
22;23;64;22
22;23;65;2
22;23;66;3
22;23;67;20
22;23;68;99
22;23;69;119
22;23;70;7
22;23;71;121
22;23;72;3
22;23;74;1
22;24;43;8
22;24;44;3
22;24;50;3
22;24;63;1
22;24;64;10
22;24;68;1
22;24;69;20
22;25;41;1
22;27;42;11
22;27;43;3
22;27;44;1
22;27;46;3
22;27;62;1
22;27;63;13
22;28;41;4
22;28;42;1
22;28;43;6
22;28;44;17
22;28;45;7
22;28;50;2
22;28;70;9
22;29;40;15
22;29;41;4
22;29;42;86
22;29;43;63
22;29;44;149
22;29;45;54
22;29;46;15
22;29;47;36
22;29;48;21
22;29;49;11
22;29;50;205
22;29;51;1
22;29;63;24
22;29;64;6
22;29;66;1
22;29;68;41
22;29;69;8
22;29;70;10
22;29;71;6
22;29;72;2
22;29;74;4
22;29;75;1
22;30;41;4
22;30;42;13
22;30;43;14
22;30;44;29
22;30;46;1
22;30;48;1
22;30;49;3
22;30;50;11
22;30;54;2
22;30;59;4
22;30;64;19
22;30;67;1
22;30;68;4
22;30;71;31
22;30;74;8
22;31;62;1
22;31;64;16
22;31;67;1
22;31;68;1
22;32;28;1
22;32;40;17
22;32;41;2
22;32;42;34
22;32;43;7
22;32;44;27
22;32;45;27
22;32;46;24
22;32;47;33
22;32;48;5
22;32;49;6
22;32;50;62
22;32;51;2
22;32;55;87
22;32;56;14
22;32;58;1
22;32;61;154
22;32;62;306
22;32;63;589
22;32;64;366
22;32;65;171
22;32;66;335
22;32;67;395
22;32;69;15
22;33;43;1
22;33;44;1
22;33;48;3
22;33;50;1
22;33;58;2
22;33;59;1
22;33;60;6
22;33;62;2
22;33;63;2
22;33;64;4
22;33;66;1
22;33;67;37
22;33;68;28
22;33;69;53
22;33;71;2
22;34;28;2
22;34;41;1
22;34;42;18
22;34;44;11
22;34;48;1
22;34;49;2
22;34;50;2
22;34;51;1
22;34;54;52
22;34;55;2
22;34;58;1
22;34;64;4
22;34;67;1
22;34;69;13
22;34;71;40
22;35;42;21
22;35;43;7
22;35;44;22
22;35;45;8
22;35;48;13
22;35;49;15
22;35;50;18
22;35;51;2
22;35;54;8
22;35;55;47
22;35;56;32
22;35;57;53
22;35;58;27
22;35;59;51
22;35;60;97
22;35;61;132
22;35;62;165
22;35;63;323
22;35;64;97
22;35;65;19
22;35;66;170
22;35;67;160
22;35;68;113
22;35;69;280
22;35;70;73
22;35;71;580
22;36;40;1
22;36;41;2
22;36;42;4
22;36;43;6
22;36;44;18
22;36;45;24
22;36;46;32
22;36;47;8
22;36;48;66
22;36;49;17
22;36;50;14
22;36;51;1
22;36;54;53
22;36;55;56
22;36;56;45
22;36;57;23
22;36;58;65
22;36;59;95
22;36;60;28
22;36;61;58
22;36;62;64
22;36;63;36
22;36;64;84
22;36;65;141
22;36;66;37
22;36;67;294
22;36;68;80
22;36;70;100
22;36;71;236
22;36;72;21
22;37;42;5
22;37;43;4
22;37;44;1
22;37;45;1
22;37;46;1
22;37;50;17
22;37;55;3
22;37;60;2
22;37;62;38
22;37;63;75
22;37;67;1
22;37;68;8
22;37;69;3
22;37;71;2
22;37;74;1
22;37;75;1
22;38;40;370
22;38;44;111
22;38;45;24
22;38;47;59
22;38;48;211
22;38;49;259
22;38;50;231
22;38;51;59
22;38;57;1
22;40;41;16
22;40;42;27
22;40;43;2
22;40;44;24
22;40;45;19
22;40;46;20
22;40;47;25
22;40;48;7
22;40;49;49
22;40;50;59
22;40;51;10
22;40;54;20
22;40;55;6
22;40;58;3
22;40;59;2
22;40;60;5
22;40;66;6
22;40;67;19
22;40;68;57
22;40;69;4
22;40;70;3
22;40;71;26
22;42;40;3
22;42;41;17
22;42;42;31
22;42;43;31
22;42;44;131
22;42;45;4
22;42;46;16
22;42;47;12
22;42;48;24
22;42;49;21
22;42;50;21
22;42;51;31
22;42;54;16
22;42;57;21
22;42;60;4
22;42;62;1
22;42;63;2
22;42;64;10
22;42;66;2
22;42;67;1
22;42;68;8
22;42;71;42
22;42;74;1
22;43;40;221
22;43;41;48
22;43;42;60
22;43;43;30
22;43;44;35
22;43;45;2
22;43;46;28
22;43;47;92
22;43;48;74
22;43;49;82
22;43;50;197
22;43;51;58
22;43;55;2
22;43;56;1
22;43;65;6
22;43;66;11
22;43;67;1
22;43;68;3
22;43;69;13
22;43;70;1
22;43;71;2
22;44;40;8
22;44;41;14
22;44;42;7
22;44;43;19
22;44;44;45
22;44;45;12
22;44;46;36
22;44;47;26
22;44;48;1
22;44;49;31
22;44;50;5
22;44;51;1
22;44;55;1
22;44;57;16
22;44;58;1
22;44;59;3
22;44;60;19
22;44;61;25
22;44;62;4
22;44;63;8
22;44;64;267
22;44;65;7
22;44;66;21
22;44;67;53
22;44;68;69
22;44;69;75
22;44;70;1
22;44;71;75
22;44;72;5
22;44;76;3
22;45;43;181
22;45;44;243
22;45;45;68
22;45;46;114
22;45;49;154
22;45;50;654
22;45;51;122
22;45;58;2
22;45;62;2
22;45;63;5
22;45;64;4
22;45;66;1
22;45;68;7
22;45;69;1
22;45;70;1
22;45;71;14
22;45;74;10
22;46;28;5
22;46;40;13
22;46;41;20
22;46;42;26
22;46;43;17
22;46;44;24
22;46;45;10
22;46;46;24
22;46;47;14
22;46;48;89
22;46;49;45
22;46;50;35
22;46;51;5
22;46;54;18
22;46;55;57
22;46;56;55
22;46;57;24
22;46;58;51
22;46;59;135
22;46;60;27
22;46;61;39
22;46;62;141
22;46;63;270
22;46;64;184
22;46;65;56
22;46;66;148
22;46;67;341
22;46;68;195
22;46;69;300
22;46;70;71
22;46;71;316
22;46;72;2
22;47;40;2
22;47;41;132
22;47;42;116
22;47;43;114
22;47;44;147
22;47;45;21
22;47;46;55
22;47;47;17
22;47;48;111
22;47;49;79
22;47;50;375
22;47;51;59
22;47;54;85
22;47;55;4
22;47;57;14
22;47;60;3
22;47;62;1
22;47;63;2
22;47;64;7
22;47;67;1
22;48;42;5
22;48;44;18
22;48;46;3
22;48;47;7
22;48;49;13
22;48;50;15
22;48;54;141
22;48;55;2
22;48;63;14
22;49;28;6
22;49;44;43
22;49;45;51
22;49;46;15
22;49;53;1
22;49;54;12
22;49;55;91
22;49;56;73
22;49;57;141
22;49;58;246
22;49;59;507
22;49;60;27
22;49;61;228
22;49;62;540
22;49;63;735
22;49;64;276
22;49;65;181
22;49;66;370
22;49;67;517
22;49;68;511
22;49;69;500
22;49;70;211
22;49;71;757
22;49;72;2
22;49;74;12
22;49;75;18
22;49;76;8
22;51;40;3
22;51;42;24
22;51;43;20
22;51;44;6
22;51;46;5
22;51;47;16
22;51;48;1
22;51;49;1
22;51;54;1
22;51;57;31
22;52;46;1
22;52;50;4
22;52;63;5
22;52;64;23
22;52;68;3
22;54;44;2
22;54;47;1
22;54;49;1
22;54;54;1
22;54;59;1
22;54;62;1
22;54;63;20
22;54;64;18
22;54;65;26
22;54;66;36
22;54;67;20
22;54;68;12
22;54;69;43
22;54;71;11
22;54;72;4
22;55;42;6
22;55;43;4
22;55;44;3
22;55;46;1
22;55;47;1
22;55;48;1
22;55;49;2
22;55;50;3
22;55;55;4
22;55;62;1
22;56;55;10
22;56;62;88
22;56;63;67
22;56;64;16
22;56;66;2
22;56;67;5
22;56;68;36
22;56;69;6
22;56;70;1
22;56;71;39
22;57;28;6
22;57;40;2
22;57;41;1
22;57;42;19
22;57;48;1
22;57;49;10
22;57;58;2
22;57;59;1
22;57;63;18
22;57;64;4
22;57;66;1
22;57;68;3
22;57;69;14
22;57;71;12
22;58;42;21
22;58;50;4
22;58;66;3
22;58;69;3
22;59;28;5
22;59;41;6
22;59;42;55
22;59;43;11
22;59;44;10
22;59;45;1
22;59;46;12
22;59;47;16
22;59;57;7
22;59;58;1
22;59;59;2
22;59;60;3
22;59;63;6
22;59;64;13
22;59;65;1
22;59;66;8
22;59;67;1
22;59;68;22
22;59;69;13
22;59;71;27
22;59;74;1
22;60;42;30
22;60;43;39
22;60;44;11
22;60;45;1
22;60;46;9
22;60;47;10
22;60;50;5
22;60;54;5
22;60;55;35
22;60;56;97
22;60;57;7
22;60;58;51
22;60;59;19
22;60;60;128
22;60;61;100
22;60;62;268
22;60;63;34
22;60;64;148
22;60;65;25
22;60;66;197
22;60;67;146
22;60;68;67
22;60;69;248
22;60;70;1
22;60;71;502
22;60;72;9
22;60;74;18
22;60;75;8
22;60;76;1
22;61;44;1
22;61;60;10
22;62;40;9
22;62;42;8
22;62;43;41
22;62;44;33
22;62;45;69
22;62;46;15
22;62;47;24
22;62;48;2
22;62;49;29
22;62;50;19
22;62;51;6
22;62;54;7
22;62;56;42
22;62;57;67
22;62;58;4
22;62;62;190
22;62;63;217
22;62;64;38
22;62;65;13
22;62;66;77
22;62;67;103
22;62;68;83
22;62;69;142
22;62;70;6
22;62;71;106
22;63;42;14
22;63;44;1
22;63;47;9
22;63;48;1
22;63;49;3
22;63;57;1
22;63;58;26
22;63;59;23
22;63;60;33
22;63;61;26
22;63;62;2
22;63;63;49
22;63;67;1
22;63;68;32
22;64;40;219
22;64;41;196
22;64;42;53
22;64;43;112
22;64;44;127
22;64;45;39
22;64;46;129
22;64;47;85
22;64;48;125
22;64;49;147
22;64;50;382
22;64;58;6
22;64;62;1
22;64;63;1
22;64;64;2
22;64;68;3
22;64;69;18
22;64;70;1
22;64;71;3
22;64;74;1
22;64;75;2
22;64;76;1
22;65;41;1
22;65;42;1
22;65;44;2
22;65;45;1
22;65;46;1
22;65;68;7
22;65;69;8
22;65;70;2
22;65;71;150
22;65;72;11
22;66;42;43
22;66;43;23
22;66;44;17
22;66;45;8
22;66;46;6
22;66;47;32
22;66;48;9
22;66;49;39
22;66;50;32
22;66;54;16
22;66;55;3
22;66;56;4
22;66;60;10
22;67;40;1
22;67;41;1
22;67;42;6
22;67;43;2
22;67;44;18
22;67;45;29
22;67;46;22
22;67;47;9
22;67;48;30
22;67;49;8
22;67;50;63
22;67;51;7
22;67;53;1
22;67;54;24
22;67;55;16
22;67;56;8
22;67;57;241
22;67;58;31
22;67;59;182
22;67;60;180
22;67;61;157
22;67;62;288
22;67;63;564
22;67;64;128
22;67;66;343
22;67;67;305
22;67;68;448
22;67;69;318
22;67;70;88
22;67;71;397
22;67;72;5
22;67;74;7
22;67;75;15
22;68;41;51
22;68;42;187
22;68;43;173
22;68;44;123
22;68;45;78
22;68;46;415
22;68;47;63
22;68;48;101
22;68;49;346
22;68;50;287
22;68;53;1
22;68;54;119
22;68;55;68
22;68;56;2
22;68;58;3
22;68;59;1
22;68;60;2
22;68;63;8
22;68;64;2
22;68;66;8
22;68;68;103
22;68;69;18
22;68;70;1
22;68;71;12
22;68;72;3
22;69;40;9
22;69;41;5
22;69;42;26
22;69;43;2
22;69;44;31
22;69;46;20
22;69;47;12
22;69;48;3
22;69;49;4
22;69;50;10
22;69;51;5
22;69;54;12
22;69;58;2
22;69;59;1
22;69;60;1
22;69;62;15
22;69;63;119
22;69;64;55
22;69;65;5
22;69;66;7
22;69;67;13
22;70;42;45
22;70;43;21
22;70;44;13
22;70;45;2
22;70;46;30
22;70;47;28
22;70;58;2
22;70;61;9
22;70;63;1
22;70;64;2
22;70;65;1
22;70;67;3
22;70;68;14
22;70;69;7
22;70;71;7
22;71;28;6
22;71;40;5
22;71;41;4
22;71;42;7
22;71;43;25
22;71;44;17
22;71;46;7
22;71;47;6
22;71;48;3
22;71;49;6
22;71;50;7
22;71;54;2
22;71;56;1
22;71;58;14
22;71;63;5
22;71;64;1
22;71;68;34
22;71;69;19
22;71;70;1
22;71;71;1
22;72;40;335
22;72;41;281
22;72;42;127
22;72;43;176
22;72;44;347
22;72;45;87
22;72;46;269
22;72;47;180
22;72;48;159
22;72;49;155
22;72;50;507
22;72;51;88
22;72;55;2
22;72;56;1
22;72;58;12
22;72;59;1
22;72;60;5
22;72;62;20
22;72;63;85
22;72;64;13
22;72;66;13
22;72;67;22
22;72;68;55
22;72;69;43
22;72;70;43
22;72;71;36
22;72;74;16
22;72;75;2
22;74;28;6
22;74;40;5
22;74;49;1
22;75;50;15
22;75;60;3
22;75;62;1
22;75;63;5
22;75;64;1
22;75;66;2
22;75;67;4
22;75;68;17
22;75;69;2
22;75;70;5
22;75;71;13
22;75;72;6
22;75;75;4
22;76;28;6
22;76;50;1
22;76;55;1
22;76;59;55
22;76;60;2
22;76;61;30
22;76;62;72
22;76;63;299
22;76;64;60
22;76;65;90
22;76;66;55
22;76;67;49
22;76;68;126
22;76;69;87
22;76;70;144
22;76;71;266
22;76;76;2
22;77;54;1
22;77;58;3
22;77;62;2
22;77;63;51
22;77;64;6
22;77;65;5
22;77;67;1
22;77;68;41
22;77;69;77
22;77;71;14
22;77;72;1
22;78;49;19
22;78;50;268
22;78;51;63
22;78;53;1
22;78;54;52
22;78;55;18
22;78;56;8
22;78;58;4
22;78;62;4
22;78;63;92
22;78;64;10
22;78;66;2
22;78;67;63
22;78;68;51
22;78;69;17
22;78;70;6
22;78;71;1
22;78;74;2
22;78;75;1
22;79;60;3
22;79;61;1
22;79;62;4
22;79;63;14
22;79;64;7
22;79;66;16
22;79;67;5
22;79;68;48
22;79;69;98
22;79;70;2
22;79;71;32
22;79;72;1
22;80;58;1
22;80;59;4
22;80;62;2
22;80;63;16
22;80;64;26
22;80;65;2
22;80;67;3
22;80;68;3
22;80;69;1
23;2;44;8
23;2;53;4
23;2;55;2
23;2;56;6
23;2;57;22
23;2;58;26
23;2;61;12
23;2;62;42
23;2;63;290
23;2;64;20
23;2;67;66
23;2;68;27
23;2;69;3
23;2;70;7
23;2;71;16
23;2;72;87
23;4;41;2
23;4;60;2
23;4;62;20
23;4;66;14
23;4;67;2
23;4;68;2
23;4;70;3
23;4;75;5
23;5;61;8
23;5;62;2
23;5;67;6
23;5;68;10
23;5;69;2
23;5;70;5
23;5;71;3
23;5;72;6
23;5;73;47
23;6;41;14
23;6;42;8
23;6;47;48
23;6;51;98
23;6;53;26
23;6;55;22
23;6;56;424
23;6;58;170
23;6;62;4
23;6;66;2
23;6;68;258
23;6;69;2
23;6;74;10
23;7;68;2
23;8;44;2
23;8;51;2
23;8;53;2
23;8;63;4
23;8;68;12
23;8;70;4
23;9;45;70
23;9;46;4
23;9;47;150
23;9;49;106
23;9;51;78
23;9;55;168
23;9;56;206
23;9;61;144
23;9;62;402
23;9;63;330
23;9;64;8
23;9;66;142
23;9;67;660
23;9;68;236
23;9;69;133
23;9;70;243
23;9;71;282
23;9;72;183
23;9;73;294
23;9;74;47
23;9;75;276
23;9;76;83
23;11;53;2
23;11;61;2
23;11;68;10
23;11;69;1
23;11;75;1
23;12;42;6
23;12;69;1
23;14;45;2
23;14;47;40
23;14;51;90
23;14;55;50
23;14;58;64
23;14;62;14
23;14;63;8
23;14;73;28
23;15;55;2
23;15;71;1
23;15;73;1
23;15;75;3
23;15;76;1
23;16;70;3
23;18;59;16
23;18;63;2
23;18;68;3
23;18;69;1
23;18;73;1
23;18;75;16
23;19;41;2
23;19;42;2
23;19;45;198
23;19;46;56
23;19;47;176
23;19;48;16
23;19;49;128
23;19;51;62
23;19;53;6
23;19;57;10
23;19;58;94
23;19;59;238
23;19;60;154
23;19;61;24
23;19;62;708
23;19;63;696
23;19;64;58
23;19;65;28
23;19;66;482
23;19;67;952
23;19;68;56
23;20;41;2
23;20;42;4
23;20;49;64
23;20;51;24
23;20;53;14
23;20;55;10
23;20;56;196
23;20;57;6
23;20;58;72
23;20;59;16
23;20;60;272
23;20;61;108
23;20;62;298
23;20;63;464
23;20;64;34
23;20;65;24
23;20;66;186
23;20;67;490
23;20;68;197
23;20;69;87
23;20;70;95
23;20;71;143
23;20;72;205
23;20;73;116
23;20;74;134
23;20;75;668
23;20;76;48
23;21;53;6
23;21;56;2
23;21;58;2
23;21;60;6
23;21;62;2
23;21;63;12
23;21;68;4
23;21;69;1
23;21;70;4
23;21;71;19
23;21;72;1
23;21;73;1
23;22;42;2
23;22;47;2
23;22;61;2
23;22;63;20
23;22;67;4
23;22;68;15
23;22;69;1
23;22;71;12
23;22;75;4
23;24;46;2
23;24;60;8
23;24;62;30
23;24;63;30
23;24;66;8
23;24;67;92
23;24;70;1
23;25;41;6
23;25;56;2
23;27;62;2
23;27;68;10
23;28;41;8
23;28;58;54
23;28;63;26
23;28;68;3
23;28;70;6
23;28;72;5
23;28;75;26
23;29;50;2
23;29;62;2
23;29;63;2
23;29;64;2
23;29;67;14
23;29;68;12
23;29;71;11
23;29;72;2
23;29;73;8
23;29;75;50
23;30;42;2
23;30;44;2
23;30;45;116
23;30;46;150
23;30;47;4
23;30;48;2
23;30;49;46
23;30;51;56
23;30;53;8
23;30;55;122
23;30;56;204
23;30;58;146
23;30;59;22
23;30;60;242
23;30;63;2
23;30;64;64
23;30;66;318
23;30;67;118
23;30;68;261
23;30;69;76
23;30;70;16
23;30;71;199
23;30;72;213
23;30;73;306
23;30;74;103
23;30;75;561
23;31;63;2
23;31;64;2
23;31;70;4
23;31;75;1
23;32;50;2
23;32;56;26
23;32;67;2
23;33;42;6
23;33;44;4
23;33;45;96
23;33;46;2
23;33;47;168
23;33;48;14
23;33;49;26
23;33;51;28
23;33;53;8
23;33;55;160
23;33;56;246
23;33;57;24
23;33;58;178
23;33;59;390
23;33;60;428
23;33;61;328
23;33;62;1064
23;33;63;986
23;33;64;178
23;33;65;36
23;33;66;556
23;33;67;1334
23;33;68;672
23;33;69;209
23;33;70;622
23;33;71;650
23;33;72;484
23;33;73;750
23;33;74;16
23;34;41;4
23;34;44;4
23;34;45;8
23;34;47;184
23;34;51;40
23;34;53;4
23;34;56;6
23;34;58;24
23;34;59;62
23;34;60;30
23;34;61;144
23;34;62;204
23;34;63;148
23;34;64;8
23;34;66;22
23;34;67;68
23;34;69;97
23;34;70;153
23;34;71;173
23;34;72;112
23;34;73;132
23;35;49;2
23;35;53;2
23;35;55;4
23;35;56;24
23;35;58;6
23;35;60;10
23;35;61;4
23;35;62;128
23;35;63;158
23;35;64;2
23;35;66;8
23;35;67;8
23;35;68;48
23;36;45;32
23;36;47;50
23;36;48;30
23;36;49;126
23;36;51;34
23;36;53;12
23;36;55;100
23;36;56;78
23;36;58;122
23;36;59;46
23;36;60;168
23;36;61;2
23;36;62;512
23;36;63;120
23;36;64;8
23;36;65;4
23;36;66;182
23;36;67;664
23;36;68;156
23;36;70;121
23;36;71;82
23;36;72;438
23;36;73;243
23;37;63;8
23;37;64;2
23;37;67;2
23;37;71;9
23;37;72;1
23;37;75;6
23;37;76;1
23;38;44;4
23;38;47;182
23;38;48;22
23;38;49;136
23;38;50;2
23;38;51;2
23;38;55;14
23;38;56;416
23;38;57;48
23;38;58;54
23;40;49;2
23;40;59;14
23;40;60;22
23;40;62;4
23;40;67;12
23;40;68;4
23;42;46;56
23;42;49;34
23;42;53;8
23;42;55;38
23;42;59;2
23;42;60;54
23;42;61;6
23;42;62;54
23;42;64;4
23;42;66;28
23;42;67;204
23;42;68;101
23;42;69;16
23;42;70;69
23;42;71;10
23;42;72;4
23;42;73;81
23;42;74;3
23;42;75;12
23;42;76;4
23;43;45;2
23;43;47;16
23;43;56;4
23;43;58;2
23;43;62;126
23;43;63;18
23;43;66;12
23;43;67;394
23;43;68;51
23;43;69;107
23;43;70;61
23;43;71;7
23;43;72;16
23;43;73;7
23;43;74;15
23;43;75;109
23;44;41;10
23;44;42;4
23;44;44;2
23;44;45;180
23;44;46;158
23;44;47;234
23;44;48;24
23;44;49;124
23;44;51;58
23;44;55;188
23;44;56;304
23;44;57;26
23;44;58;148
23;44;59;8
23;44;60;244
23;44;61;262
23;44;62;624
23;44;63;348
23;44;64;80
23;44;65;12
23;44;66;188
23;44;67;650
23;44;68;346
23;44;69;124
23;44;70;355
23;44;71;300
23;44;72;73
23;44;73;638
23;44;76;4
23;45;62;12
23;45;67;6
23;45;68;161
23;45;69;87
23;45;70;1
23;45;71;9
23;45;75;4
23;45;76;1
23;46;41;4
23;46;47;48
23;46;49;12
23;46;50;2
23;46;51;4
23;46;53;2
23;46;55;10
23;46;56;54
23;46;57;4
23;46;58;46
23;46;59;18
23;46;60;46
23;46;61;8
23;46;62;364
23;46;63;156
23;46;64;34
23;46;65;8
23;46;66;60
23;46;67;454
23;46;68;66
23;46;69;45
23;46;70;136
23;46;71;101
23;46;72;96
23;46;73;129
23;47;49;18
23;47;50;2
23;47;59;12
23;47;60;10
23;47;61;6
23;47;63;38
23;47;65;4
23;47;66;18
23;47;67;56
23;48;49;2
23;49;56;18
23;49;58;26
23;49;59;8
23;49;63;4
23;49;66;78
23;49;67;2
23;49;68;115
23;49;71;4
23;49;73;9
23;49;74;4
23;49;75;1
23;49;76;3
23;51;41;10
23;51;42;2
23;51;44;16
23;51;45;226
23;51;46;98
23;51;47;44
23;51;48;36
23;51;49;212
23;51;53;2
23;52;47;4
23;52;62;2
23;52;63;4
23;52;67;2
23;54;47;2
23;54;50;2
23;54;63;2
23;54;66;2
23;54;67;4
23;54;69;2
23;54;71;16
23;55;42;4
23;55;44;24
23;55;46;208
23;55;47;26
23;55;48;24
23;55;49;80
23;55;51;2
23;55;53;14
23;55;55;94
23;55;56;168
23;55;59;2
23;55;61;64
23;55;62;852
23;55;63;1096
23;55;64;90
23;55;65;36
23;55;66;94
23;56;68;160
23;56;71;4
23;56;75;1
23;57;41;4
23;57;53;2
23;57;54;2
23;57;58;6
23;57;60;4
23;57;61;2
23;57;62;2
23;57;63;30
23;57;66;6
23;57;67;12
23;57;68;10
23;57;69;2
23;57;70;6
23;57;71;4
23;57;72;1
23;58;42;8
23;58;53;2
23;58;58;8
23;59;41;2
23;59;47;2
23;59;53;4
23;59;58;12
23;59;59;14
23;59;60;8
23;59;61;2
23;59;62;26
23;59;63;26
23;59;64;8
23;59;65;6
23;59;66;14
23;59;67;34
23;59;68;54
23;59;69;9
23;59;71;6
23;59;72;7
23;59;73;112
23;59;74;3
23;60;41;14
23;60;42;12
23;60;51;2
23;60;60;16
23;60;71;1
23;60;73;1
23;60;75;1
23;60;76;9
23;61;56;2
23;61;63;2
23;61;70;1
23;61;75;1
23;62;47;9
23;62;49;3
23;62;63;2
23;62;64;4
23;62;66;8
23;62;67;18
23;62;68;56
23;62;70;2
23;62;71;2
23;62;75;1
23;62;76;22
23;63;41;2
23;63;42;12
23;63;60;20
23;63;61;40
23;63;62;10
23;63;63;8
23;63;68;152
23;64;45;2
23;64;49;2
23;64;56;30
23;64;59;2
23;64;60;28
23;64;61;24
23;64;62;70
23;64;63;74
23;64;64;4
23;64;66;64
23;64;67;68
23;64;68;1
23;64;69;9
23;64;70;31
23;64;71;43
23;64;72;18
23;64;73;36
23;64;74;77
23;64;75;8
23;64;76;3
23;66;44;2
23;66;47;30
23;66;49;52
23;66;51;60
23;66;53;8
23;66;55;16
23;66;56;60
23;66;57;4
23;66;59;66
23;66;60;74
23;67;62;2
23;67;67;2
23;67;68;2
23;67;71;3
23;68;49;2
23;68;59;2
23;68;63;6
23;68;66;2
23;68;67;4
23;68;68;2
23;68;71;14
23;68;76;9
23;69;51;2
23;69;55;4
23;69;59;6
23;69;60;2
23;69;62;2
23;69;63;16
23;69;64;6
23;69;66;4
23;69;67;20
23;69;68;2
23;70;58;36
23;70;59;20
23;70;60;2
23;70;68;6
23;70;72;1
23;70;73;15
23;70;76;1
23;71;41;6
23;71;47;8
23;71;49;2
23;71;56;2
23;71;58;14
23;71;60;12
23;71;61;2
23;71;62;72
23;71;63;112
23;71;64;8
23;71;65;4
23;71;66;10
23;71;67;46
23;71;68;6
23;71;69;5
23;71;70;73
23;71;71;12
23;71;72;41
23;71;73;26
23;71;74;8
23;71;75;372
23;71;76;1
23;72;45;12
23;72;49;2
23;72;50;2
23;72;59;10
23;72;60;2
23;72;62;4
23;72;63;16
23;72;66;2
23;72;67;20
23;72;68;9
23;72;71;6
23;72;74;8
23;72;75;1
23;75;55;4
23;75;61;8
23;75;62;2
23;75;63;54
23;75;70;1
23;75;71;9
23;75;73;13
23;75;74;2
23;75;75;127
23;75;76;78
23;76;55;8
23;76;56;64
23;76;57;4
23;76;58;50
23;76;59;202
23;76;60;228
23;76;61;22
23;76;62;718
23;76;63;618
23;76;64;2
23;76;65;8
23;76;66;282
23;76;67;742
23;76;68;82
23;76;69;205
23;76;70;618
23;76;71;343
23;76;72;440
23;76;73;383
23;76;75;272
23;76;76;76
23;77;41;10
23;77;55;4
23;77;56;112
23;77;57;10
23;77;58;50
23;77;59;6
23;77;60;64
23;77;61;60
23;77;62;614
23;77;63;670
23;77;64;12
23;77;65;6
23;77;66;48
23;77;67;142
23;77;68;185
23;77;69;28
23;77;70;2
23;77;71;505
23;77;72;486
23;77;73;507
23;78;53;2
23;78;55;6
23;78;56;2
23;78;62;42
23;78;63;8
23;78;64;8
23;78;67;38
23;78;68;4
23;78;70;1
23;78;75;1
23;79;59;16
23;79;60;30
23;79;61;14
23;79;62;160
23;79;63;10
23;79;64;2
23;79;66;12
23;79;67;190
23;79;68;247
23;79;69;16
23;79;70;162
23;79;71;67
23;79;72;93
23;79;73;138
23;79;75;5
23;79;76;1
23;80;59;4
23;80;63;2
23;80;68;3
23;80;70;2
23;80;75;126
24;1;40;1
24;1;41;5
24;1;43;2
24;1;44;1
24;1;45;1
24;1;46;161
24;1;47;62
24;1;50;2
24;1;55;94
24;1;62;107
24;1;63;217
24;1;64;559
24;1;65;51
24;1;66;15
24;1;67;27
24;1;68;4
24;1;69;60
24;1;70;117
24;1;71;38
24;1;72;234
24;1;73;38
24;1;74;9
24;2;41;1
24;2;50;1
24;2;55;33
24;2;62;8
24;2;63;96
24;2;64;102
24;2;65;5
24;2;66;1
24;2;67;6
24;2;68;2
24;2;69;5
24;2;70;49
24;2;71;57
24;2;72;4
24;4;55;159
24;4;56;88
24;4;62;14
24;4;63;95
24;4;64;52
24;4;65;3
24;4;66;4
24;4;67;5
24;4;68;87
24;4;69;1
24;4;70;95
24;4;71;75
24;4;72;28
24;5;40;1
24;5;43;1
24;5;67;2
24;6;40;1
24;6;41;1
24;6;43;1
24;6;55;3
24;6;68;9
24;7;55;12
24;7;62;9
24;7;63;75
24;7;64;61
24;7;66;10
24;7;68;38
24;7;70;36
24;7;71;68
24;7;72;4
24;8;41;1
24;8;44;1
24;8;47;4
24;8;49;13
24;8;55;1
24;8;68;19
24;8;69;5
24;8;70;11
24;8;71;2
24;9;62;1
24;11;43;1
24;11;47;5
24;11;55;15
24;11;62;63
24;11;63;61
24;11;64;14
24;11;65;16
24;11;67;8
24;11;68;5
24;11;70;1
24;11;71;9
24;11;72;5
24;14;62;7
24;14;66;5
24;14;67;2
24;14;69;10
24;14;70;3
24;14;71;2
24;14;72;10
24;15;41;1
24;15;62;1
24;15;65;1
24;16;41;60
24;16;45;1
24;16;47;3
24;16;48;1
24;16;49;1
24;16;62;26
24;16;63;5
24;16;64;47
24;16;70;1
24;18;41;1
24;18;56;1
24;19;62;1
24;19;65;9
